스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 동현동 19-61,36.4888212,127.1896714,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 동현동 19-61,36.4888399,127.1899488,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 동현동 19-61,36.4888642,127.1902135,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 동현동 19-61,36.4888963,127.1904977,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 동현동 19-61,36.4888427,127.1906841,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 동현동 19-61,36.4888882,127.1909830,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4867919,127.1742890,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4868212,127.1745583,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4868484,127.1748339,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4854225,127.1672157,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4854643,127.1674245,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4855107,127.1676422,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4855483,127.1678359,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4855837,127.1680183,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4856235,127.1681915,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4867589,127.1762276,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4867673,127.1764692,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4867809,127.1767417,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4867915,127.1770098,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4868009,127.1772610,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4868135,127.1775238,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4868316,127.1777671,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4868462,127.1780191,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4868646,127.1782891,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4868877,127.1785490,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4869170,127.1787923,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4869402,127.1790166,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4869680,127.1792409,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4869964,127.1794694,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4870329,127.1797188,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4870842,127.1800226,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4871370,127.1803431,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4871873,127.1806522,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4872517,127.1809487,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4873247,127.1812764,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4873986,127.1816048,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-146,36.4874622,127.1819139,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4857381,127.1685523,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4864969,127.1720935,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4858531,127.1689698,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4859903,127.1694604,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4861386,127.1699229,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4862681,127.1703764,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4863615,127.1707967,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4864015,127.1711123,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4864295,127.1714637,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4864598,127.1717979,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4856844,127.1683359,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4857162,127.1687331,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4857886,127.1691211,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4858765,127.1695243,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4859597,127.1699567,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4860347,127.1703394,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4861023,127.1706808,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4861753,127.1710083,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4862447,127.1713144,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4863001,127.1715790,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4854975,127.1667433,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4863501,127.1718473,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4864036,127.1720940,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4865388,127.1725899,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4865626,127.1728544,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4866024,127.1730820,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4866467,127.1733167,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4866832,127.1735369,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4867225,127.1737816,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4867576,127.1740344,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4854147,127.1669651,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4856917,127.1695030,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4857645,127.1698752,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4858323,127.1702155,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4859032,127.1705501,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4859686,127.1708776,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4838663,127.1669922,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4860333,127.1711745,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4860918,127.1714758,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4861525,127.1717723,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4862193,127.1720821,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4862674,127.1723382,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4863079,127.1726572,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4863944,127.1730117,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4864532,127.1733430,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4865084,127.1736598,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4865620,127.1739678,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4842278,127.1668971,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4866072,127.1742760,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4866449,127.1745874,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4866737,127.1748870,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4867107,127.1752204,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4867276,127.1755698,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4867466,127.1758880,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4846144,127.1668005,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4849070,127.1668126,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4851362,127.1670245,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4852532,127.1673249,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4853156,127.1676274,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4853700,127.1678887,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4865145,127.1723628,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 642-140,36.4856184,127.1666030,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4723081,127.1318028,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4749684,127.1301237,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4746572,127.1300181,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4722093,127.1310316,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4743461,127.1299125,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4740334,127.1298203,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4722220,127.1294082,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4722028,127.1297093,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4722036,127.1300265,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4722068,127.1306192,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4724790,127.1292788,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4727902,127.1293844,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4731031,127.1295021,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4734078,127.1296198,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,관골1길,,충청남도 공주시 공주시 신관동 374-45,36.4737136,127.1297536,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4834739,127.1670935,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4855147,127.1692285,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4861838,127.1723007,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4855716,127.1696188,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4856237,127.1699718,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4856846,127.1703360,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4857305,127.1706754,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4858016,127.1709866,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4858907,127.1713149,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4859809,127.1716530,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4860918,127.1719941,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4854197,127.1681349,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 송선동 190-3,36.4854111,127.1683597,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
